Steward,Boat Launch,Boat Launch Coords,Weather Conditions,Date,Inspection Time,Boat Type,Group Size,State of Registration,Launch or Retrieve,Prior BLS contact?,Spread Prevention Steps,Aquatic Organisms Found?,Species ID,Accepted Info Materials?,Last Waterbody Visited,Last Waterbody Cleaned,Next Waterbody to Visit,Next Waterbody Cleaned,Planned Travel Route,Would Use a Decontamination Station?,Purpose,Notes,Prev_Step_BB,Prev_Step_CDD,Prev_Step_DB,Prev_Step_DRY,Prev_Step_LW,Prev_Step_None,Prev_Step_RW,Prev_Step_WB,Species_CLP,Species_CT,Species_EG,Species_EL,Species_EWM,Species_NP,Species_Other,Species_UNK,Species_VLM,Species_ZM,Prev_Loc1,Prev_Loc2,Prev_Loc3,Prev_Loc4,Prev_Loc5,Prev_Coord1,Prev_Coord2,Prev_Coord3,Prev_Coord4,Next_Loc1,Next_Loc2,Next_Loc3,Next_Coord1,Next_Coord2,Next_Coord3
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Mild,2016-07-30,,M,2,NY,L,Y,"RW,DB",Y,EG,Y,St. Lawrence River,St. Lawrence River,Not sure,Undecided,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,St. Lawrence River,None,None,None,None,"(47.249291, -70.4316142)",nan,nan,nan,Undecided,None,None,nan,nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy, mild",2016-07-31,,M,1,NY,R,N,"WB,RW",Y,"CLP,Other,ZM,EWM,EL,EG,CT",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation,,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy",2016-07-31,,M,2,NY,R,Y,None,Y,"EL,EG,EWM",Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",,Y,Recreation,,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,"Oneida Lake, NY",None,None,"(43.200982350000004, -75.88701657633408)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy, mild",2016-07-31,,M,2,PA,R,N,"DB,DRY",Y,"EWM,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy",2016-07-31,,M,4,NY,R,Y,"RW,DB",Y,"EL,EG,EWM",Y,Cayuga Lake,"Cayuga Lake, NY",Cayuga Lake,"Cayuga Lake, NY",I 81,Y,Recreation,,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,"Cayuga Lake, NY",None,None,None,None,"(42.697675950000004, -76.7126902611025)",nan,nan,nan,"Cayuga Lake, NY",None,None,"(42.697675950000004, -76.7126902611025)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy, mild",2016-07-31,,S,5,NY,R,N,"RW,WB",Y,"EG,EWM,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy",2016-07-31,,M,2,NY,R,N,"RW,DB",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy, mild",2016-07-31,,M,2,NY,R,N,None,Y,"CLP,EG,EWM,EL,Other",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation,,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy",2016-07-31,,M,6,AZ,R,Y,"RW,DB,DRY",Y,"EL,EG,EWM",Y,Lake Ontario,Lake Ontario,Not sure,Undecided,,Y,Recreation,,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Undecided,None,None,nan,nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy, mild",2016-07-31,,M,2,NY,R,Y,DRY,Y,"EL,EG,EWM",Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",481,Y,Recreation,,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,"Oneida Lake, NY",None,None,"(43.200982350000004, -75.88701657633408)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy",2016-07-31,,M,3,NY,R,Y,"WB,RW,DRY",Y,"EG,EWM",N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy, mild",2016-07-31,,M,2,NY,R,Y,"WB,DRY,DB,RW",Y,EG,N,Lake Ontario,Lake Ontario,Seneca Lake|Cayuga Lake,"Seneca Lake, NY|Cayuga Lake, NY",,Y,Recreation, Very thoroughly cleaning boat with spray and wash cloth,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,"Seneca Lake, NY","Cayuga Lake, NY",None,"(42.62798415, -76.89641403030322)","(42.697675950000004, -76.7126902611025)",nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy",2016-07-31,,M,3,NY,R,N,RW,Y,"EG,EWM,EL",Y,Cross Lake,"Cross Lake, NY",Cross Lake,"Cross Lake, NY",Back roads,Y,Recreation,,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,"Cross Lake, NY",None,None,None,None,"(43.1256062, -76.47621329405126)",nan,nan,nan,"Cross Lake, NY",None,None,"(43.1256062, -76.47621329405126)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy, mild",2016-07-31,,M,4,NY,R,N,"RW,DRY",Y,"EG,EWM,Other,CT,NP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy",2016-07-31,,M,3,NY,R,N,"DB,DRY",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation,,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Cloudy,2016-07-31,,M,3,NY,R,N,RW,Y,EG,Y,Black River Bay,"Black River Bay, NY",Black River Bay,Black River Bay,I 81,Y,Recreation,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Black River Bay, NY",None,None,None,None,"(43.9750585, -76.1043707)",nan,nan,nan,Black River Bay,None,None,nan,nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy, mild",2016-07-31,,M,2,NY,R,Y,"RW,DB",Y,EG,N,Lake Ontario,Lake Ontario,Not sure,Undecided,,Y,Recreation,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Undecided,None,None,nan,nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy",2016-07-31,,M,2,NY,L,N,DB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Fishing,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Cloudy,2016-07-31,,M,2,NY,R,N,None,Y,"EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy, mild",2016-07-31,,PWC,3,NY,R,N,None,Y,"EL,EG",Y,Skaneatles Lake,"Skaneatles Lake, NY",Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"Skaneatles Lake, NY",None,None,None,None,"(None, None)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy",2016-07-31,,M,3,NY,R,N,None,Y,"EL,EG",Y,Oneida Lake,"Oneida Lake, NY",St. Lawrence River,St. Lawrence River,I 81 and Rt 3,N,Recreation,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Cloudy,2016-07-31,,M,3,NY,R,N,"RW,DB,DRY",Y,"EG,EWM",Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",481,Y,Recreation,,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,"Oneida Lake, NY",None,None,"(43.200982350000004, -75.88701657633408)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Windy, cloudy, mild",2016-07-31,,M,2,NY,R,N,"RW,WB",Y,"EG,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Cloudy,2016-08-03,,M,2,NY,R,Y,"RW,DB",Y,"EL,EG,EWM",N,Cayuga Lake,"Cayuga Lake, NY",Cayuga Lake,"Cayuga Lake, NY",Rt 34,N,Fishing,,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,"Cayuga Lake, NY",None,None,None,None,"(42.697675950000004, -76.7126902611025)",nan,nan,nan,"Cayuga Lake, NY",None,None,"(42.697675950000004, -76.7126902611025)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-03,,M,2,NY,L,Y,"RW,DB,DRY",N,,Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",I 81,Y,Fishing,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,"Oneida Lake, NY",None,None,"(43.200982350000004, -75.88701657633408)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Cloudy,2016-08-03,,PWC,3,NY,L,N,"RW,WB",N,,Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",I 81,Y,Recreation,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,"Oneida Lake, NY",None,None,"(43.200982350000004, -75.88701657633408)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-03,,M,4,NY,L,N,"DB,LW",Y,CLP,Y,Oneida Lake,"Oneida Lake, NY",Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-03,,M,2,MS,L,N,"RW,DB",N,,Y,Hudson River,"Hudson River, NY",Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Hudson River, NY",None,None,None,None,"(42.6340266, -73.7519742)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-03,,M,1,Canada,L,N,"RW,DB,DRY",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Fishing,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-03,,M,2,NY,L,N,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-03,,M,2,NY,R,N,"RW,DRY",Y,"EG,EL,EWM,CLP",Y,Skaneatles Lake,"Skaneatles Lake, NY",Skaneatles Lake,"Skaneatles Lake, NY",381,Y,Recreation,,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,"Skaneatles Lake, NY",None,None,None,None,"(None, None)",nan,nan,nan,"Skaneatles Lake, NY",None,None,"(None, None)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-03,,M,3,NY,R,N,"RW,DB",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-03,,M,1,NY,R,N,"RW,DB",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-03,,M,2,FL,R,Y,"RW,DB",Y,"EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-03,,M,2,NY,R,N,"RW,WB,DB,DRY",Y,"EL,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-03,,M,3,MS,R,N,"WB,RW",Y,"EL,EG,NP,EWM",N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Fishing,,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)",Sunny,2016-08-04,,M,2,NY,L,N,"RW,DRY",Y,"EWM,EG",Y,Lake Ontario (in Canada),Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Sunny, windy",2016-08-04,,M,1,NY,L,Y,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation, Keeps boat in slip here,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Sunny, windy",2016-08-04,,M,2,PA,R,N,RW,Y,"EG,EWM,CT",Y,"Lake Wampum, Pennsylvania","Lake Wampum, PA",Lake Wampum|Lake Ontario,"Lake Wampum, PA|Lake Ontario",I 81,N,Fishing,,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,"Lake Wampum, PA",None,None,None,None,"(40.8881184, -80.3381195)",nan,nan,nan,"Lake Wampum, PA",Lake Ontario,None,"(40.8881184, -80.3381195)","(43.76012025, -77.68316035176696)",nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Sunny, windy",2016-08-04,,M,2,NH,R,N,RW,Y,"EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Sunny, windy",2016-08-04,,M,2,PA,L,Y,"RW,DB",N,,Y,Atlantic Ocean,Atlantic Ocean,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Atlantic Ocean,None,None,None,None,"(13.581921, -38.320312)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Sunny, windy",2016-08-04,,M,1,MI,R,N,"RW,DB",Y,"EG,CT",Y,Lake Michigan,Lake Michigan,Niagara,"Niagara, NY",I 90,Y,Fishing, Boater not very thorough when removing weeds,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Lake Michigan,None,None,None,None,"(43.85544805, -87.08197544082594)",nan,nan,nan,"Niagara, NY",None,None,nan,nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Sunny, windy",2016-08-04,,C,4,NY,R,N,WB,Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation," Is a type of long, racing canoe and a part of an Oswego Club, and purpose is to practice",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Sunny, windy",2016-08-04,,M,2,NY,L,Y,"RW,DB,DRY",N,,Y,None,None,Lake Ontario,Lake Ontario,,Y,Recreation, First time out in boat in 10 years,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Sunny, windy",2016-08-04,,M,2,NY,R,N,"RW,DB",Y,"EG,EL,EWM",Y,Lake Ontario,Lake Ontario,Onondaga Lake,"Onondaga Lake, NY",,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,"Onondaga Lake, NY",None,None,"(43.088987149999994, -76.20586618988227)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Cloudy, windy",2016-08-05,,M,2,NY,R,N,RW,Y,"EG,EL,EWM",Y,Owasco Lake|Lake Ontario,"Owasco Lake, NY|Lake Ontario",DeRuyter Reservoir,"DeRuyter Reservoir, NY",481,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,"Owasco Lake, NY",Lake Ontario,None,None,None,"(42.828460449999994, -76.51277608215378)","(43.76012025, -77.68316035176696)",nan,nan,"DeRuyter Reservoir, NY",None,None,nan,nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Cloudy, windy",2016-08-05,,M,6,NY,L,N,"RW,DB,DRY",Y,"EG,CT",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Cloudy, windy",2016-08-05,,K,2,NY,R,Y,"WB,DRY",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Cloudy, windy",2016-08-05,,M,2,NY,L,N,"RW,DB",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Seneca Lake,"Seneca Lake, NY",Rt 104,N,Recreation,,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,"Seneca Lake, NY",None,None,"(42.62798415, -76.89641403030322)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Cloudy, windy",2016-08-05,,M,2,NY,R,N,"RW,DB",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,I 81,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Cloudy, windy",2016-08-05,,M,3,NY,R,N,"RW,DB",Y,"EL,CT,EG",Y,Lake Ontario,Lake Ontario,Not sure,Undecided,,Y,Recreation,,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Undecided,None,None,nan,nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Cloudy, windy",2016-08-05,,M,3,NY,R,N,"RW,DB",Y,"NP,EL,EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Fishing,,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Cloudy, windy",2016-08-06,,M,4,NY,L,Y,"RW,DB,DRY",N,,Y,Atlantic Ocean,Atlantic Ocean,Lake Ontario,Lake Ontario,,N,Fishing,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Atlantic Ocean,None,None,None,None,"(13.581921, -38.320312)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Cloudy, windy",2016-08-06,,K,1,NY,R,Y,"RW,WB",N,,Y,Cross Lake,"Cross Lake, NY",Cross Lake,"Cross Lake, NY",Rt 31,N,Recreation,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Cross Lake, NY",None,None,None,None,"(43.1256062, -76.47621329405126)",nan,nan,nan,"Cross Lake, NY",None,None,"(43.1256062, -76.47621329405126)",nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Cloudy, windy",2016-08-06,,M,1,NY,L,Y,"RW,WB,DB,DRY",N,,Y,Three Rivers,"Three Rivers, NY",Not sure,Undecided,,Y,Fishing,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Three Rivers, NY",None,None,None,None,"(43.2009013, -76.277985)",nan,nan,nan,Undecided,None,None,nan,nan,nan
3,Wrights Landing,"(43.463814850000006, -76.51876930187919)","Cloudy, windy",2016-08-06,,S,2,NY,R,N,"RW,DRY",N,,N,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",481,N,Recreation,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,"Oneida Lake, NY",None,None,"(43.200982350000004, -75.88701657633408)",nan,nan
