Steward,Boat Launch,Weather Conditions,Date,Inspection Time,Boat Type,Group Size,State of Registration,Launch or Retrieve,Prior BLS contact?,Spread Prevention Steps,Aquatic Organisms Found?,Species ID,Accepted Info Materials?,Last Waterbody Visited,Last Waterbody Cleaned,Next Waterbody to Visit,Next Waterbody Cleaned,Planned Travel Route,Would Use a Decontamination Station?,Purpose,Notes,prev_step_BB,prev_step_CDD,prev_step_DB,prev_step_DRY,prev_step_LW,prev_step_None,prev_step_RW,prev_step_WB,species_CLP,species_CT,species_EG,species_EL,species_EWM,species_NP,species_Other,species_UNK,species_VLM,species_ZM,Boat Launch Coords,Prev_Loc1,Prev_Loc2,Prev_Loc3,Prev_Loc4,Prev_Loc5,Prev_Coord1,Prev_Coord2,Prev_Coord3,Prev_Coord4,Next_Loc1,Next_Loc2,Next_Loc3,Next_Coord1,Next_Coord2,Next_Coord3
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,,M,2,NY,R,N,None,Y,"CLP,EG,EWM,EL,Other",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation,,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Windy, cloudy",7/31/2016,,M,6,AZ,R,Y,"RW,DB,DRY",Y,"EL,EG,EWM",Y,Lake Ontario,Lake Ontario,Not sure,Undecided,,Y,Recreation,,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Undecided,,,,,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,,M,2,NY,R,Y,DRY,Y,"EL,EG,EWM",Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",481,Y,Recreation,,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,"Oneida Lake, NY",,,"(43.200982350000004, -75.88701657633408)",,
3,Wrights Landing,"Windy, cloudy",7/31/2016,,M,3,NY,R,Y,"WB,RW,DRY",Y,"EG,EWM",N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,,M,2,NY,R,Y,"WB,DRY,DB,RW",Y,EG,N,Lake Ontario,Lake Ontario,Seneca Lake|Cayuga Lake,"Seneca Lake, NY|Cayuga Lake, NY",,Y,Recreation, Very thoroughly cleaning boat with spray and wash cloth,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Seneca Lake, NY","Cayuga Lake, NY",,"(42.62798415, -76.89641403030322)","(42.697675950000004, -76.7126902611025)",
3,Wrights Landing,"Windy, cloudy",7/31/2016,,M,3,NY,R,N,RW,Y,"EG,EWM,EL",Y,Cross Lake,"Cross Lake, NY",Cross Lake,"Cross Lake, NY",Back roads,Y,Recreation,,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Cross Lake, NY",,,,,"(43.1256062, -76.47621329405126)",,,,"Cross Lake, NY",,,"(43.1256062, -76.47621329405126)",,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,,M,4,NY,R,N,"RW,DRY",Y,"EG,EWM,Other,CT,NP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Windy, cloudy",7/31/2016,,M,3,NY,R,N,"DB,DRY",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation,,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Cloudy,7/31/2016,,M,3,NY,R,N,RW,Y,EG,Y,Black River Bay,"Black River Bay, NY",Black River Bay,Black River Bay,I 81,Y,Recreation,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Black River Bay, NY",,,,,"(43.9750585, -76.1043707)",,,,Black River Bay,,,"(43.9750585, -76.1043707)",,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,,M,2,NY,R,Y,"RW,DB",Y,EG,N,Lake Ontario,Lake Ontario,Not sure,Undecided,,Y,Recreation,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Undecided,,,,,
3,Wrights Landing,"Windy, cloudy",7/31/2016,,M,2,NY,L,N,DB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Fishing,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Cloudy,7/31/2016,,M,2,NY,R,N,None,Y,"EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,,PWC,3,NY,R,N,None,Y,"EL,EG",Y,Skaneatles Lake,"Skaneatles Lake, NY",Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Skaneatles Lake, NY",,,,,"(None, None)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Windy, cloudy",7/31/2016,,M,3,NY,R,N,None,Y,"EL,EG",Y,Oneida Lake,"Oneida Lake, NY",St. Lawrence River,St. Lawrence River,I 81 and Rt 3,N,Recreation,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,St. Lawrence River,,,"(47.249291, -70.4316142)",,
3,Wrights Landing,Cloudy,7/31/2016,,M,3,NY,R,N,"RW,DB,DRY",Y,"EG,EWM",Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",481,Y,Recreation,,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,"Oneida Lake, NY",,,"(43.200982350000004, -75.88701657633408)",,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,,M,2,NY,R,N,"RW,WB",Y,"EG,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Cloudy,8/3/2016,,M,2,NY,R,Y,"RW,DB",Y,"EL,EG,EWM",N,Cayuga Lake,"Cayuga Lake, NY",Cayuga Lake,"Cayuga Lake, NY",Rt 34,N,Fishing,,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Cayuga Lake, NY",,,,,"(42.697675950000004, -76.7126902611025)",,,,"Cayuga Lake, NY",,,"(42.697675950000004, -76.7126902611025)",,
3,Wrights Landing,Sunny,8/3/2016,,M,2,NY,L,Y,"RW,DB,DRY",N,,Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",I 81,Y,Fishing,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,"Oneida Lake, NY",,,"(43.200982350000004, -75.88701657633408)",,
3,Wrights Landing,Cloudy,8/3/2016,,PWC,3,NY,L,N,"RW,WB",N,,Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",I 81,Y,Recreation,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,"Oneida Lake, NY",,,"(43.200982350000004, -75.88701657633408)",,
3,Wrights Landing,Sunny,8/3/2016,,M,4,NY,L,N,"DB,LW",Y,CLP,Y,Oneida Lake,"Oneida Lake, NY",Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Sunny,8/3/2016,,M,2,MS,L,N,"RW,DB",N,,Y,Hudson River,"Hudson River, NY",Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Hudson River, NY",,,,,"(42.6340266, -73.7519742)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Sunny,8/3/2016,,M,1,Canada,L,N,"RW,DB,DRY",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Fishing,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Sunny,8/3/2016,,M,2,NY,L,N,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Sunny,8/3/2016,,M,2,NY,R,N,"RW,DRY",Y,"EG,EL,EWM,CLP",Y,Skaneatles Lake,"Skaneatles Lake, NY",Skaneatles Lake,"Skaneatles Lake, NY",381,Y,Recreation,,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Skaneatles Lake, NY",,,,,"(None, None)",,,,"Skaneatles Lake, NY",,,"(None, None)",,
3,Wrights Landing,Sunny,8/3/2016,,M,3,NY,R,N,"RW,DB",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Sunny,8/3/2016,,M,1,NY,R,N,"RW,DB",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Sunny,8/3/2016,,M,2,FL,R,Y,"RW,DB",Y,"EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Sunny,8/3/2016,,M,2,NY,R,N,"RW,WB,DB,DRY",Y,"EL,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Sunny,8/3/2016,,M,3,MS,R,N,"WB,RW",Y,"EL,EG,NP,EWM",N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Fishing,,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,Sunny,8/4/2016,,M,2,NY,L,N,"RW,DRY",Y,"EWM,EG",Y,Lake Ontario (in Canada),Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, windy",8/4/2016,,M,1,NY,L,Y,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation, Keeps boat in slip here,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, windy",8/4/2016,,M,2,PA,R,N,RW,Y,"EG,EWM,CT",Y,"Lake Wampum, Pennsylvania","Lake Wampum, PA",Lake Wampum|Lake Ontario,"Lake Wampum, PA|Lake Ontario",I 81,N,Fishing,,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Lake Wampum, PA",,,,,"(40.8881184, -80.3381195)",,,,"Lake Wampum, PA",Lake Ontario,,"(40.8881184, -80.3381195)","(43.76012025, -77.68316035176696)",
3,Wrights Landing,"Sunny, windy",8/4/2016,,M,2,NH,R,N,RW,Y,"EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, windy",8/4/2016,,M,2,PA,L,Y,"RW,DB",N,,Y,Atlantic Ocean,Atlantic Ocean,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Atlantic Ocean,,,,,"(13.581921, -38.320312)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, windy",8/4/2016,,M,1,MI,R,N,"RW,DB",Y,"EG,CT",Y,Lake Michigan,Lake Michigan,Niagara,"Niagara, NY",I 90,Y,Fishing, Boater not very thorough when removing weeds,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Michigan,,,,,"(43.85544805, -87.08197544082594)",,,,"Niagara, NY",,,"(41.31637245, -74.13026530279515)",,
3,Wrights Landing,"Sunny, windy",8/4/2016,,C,4,NY,R,N,WB,Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation," Is a type of long, racing canoe and a part of an Oswego Club, and purpose is to practice",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, windy",8/4/2016,,M,2,NY,L,Y,"RW,DB,DRY",N,,Y,None,None,Lake Ontario,Lake Ontario,,Y,Recreation, First time out in boat in 10 years,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",None,,,,,,,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, windy",8/4/2016,,M,2,NY,R,N,"RW,DB",Y,"EG,EL,EWM",Y,Lake Ontario,Lake Ontario,Onondaga Lake,"Onondaga Lake, NY",,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Onondaga Lake, NY",,,"(43.088987149999994, -76.20586618988227)",,
3,Wrights Landing,"Cloudy, windy",8/5/2016,,M,2,NY,R,N,RW,Y,"EG,EL,EWM",Y,Owasco Lake|Lake Ontario,"Owasco Lake, NY|Lake Ontario",DeRuyter Reservoir,"DeRuyter Reservoir, NY",481,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Owasco Lake, NY",Lake Ontario,,,,"(42.828460449999994, -76.51277608215378)","(43.76012025, -77.68316035176696)",,,"DeRuyter Reservoir, NY",,,"(42.8138018, -75.88932571799106)",,
3,Wrights Landing,"Cloudy, windy",8/5/2016,,M,6,NY,L,N,"RW,DB,DRY",Y,"EG,CT",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Cloudy, windy",8/5/2016,,K,2,NY,R,Y,"WB,DRY",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Cloudy, windy",8/5/2016,,M,2,NY,L,N,"RW,DB",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Seneca Lake,"Seneca Lake, NY",Rt 104,N,Recreation,,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,"Seneca Lake, NY",,,"(42.62798415, -76.89641403030322)",,
3,Wrights Landing,"Cloudy, windy",8/5/2016,,M,2,NY,R,N,"RW,DB",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,I 81,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,St. Lawrence River,,,"(47.249291, -70.4316142)",,
3,Wrights Landing,"Cloudy, windy",8/5/2016,,M,3,NY,R,N,"RW,DB",Y,"EL,CT,EG",Y,Lake Ontario,Lake Ontario,Not sure,Undecided,,Y,Recreation,,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Undecided,,,,,
3,Wrights Landing,"Cloudy, windy",8/5/2016,,M,3,NY,R,N,"RW,DB",Y,"NP,EL,EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Fishing,,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Cloudy, windy",8/6/2016,,M,4,NY,L,Y,"RW,DB,DRY",N,,Y,Atlantic Ocean,Atlantic Ocean,Lake Ontario,Lake Ontario,,N,Fishing,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Atlantic Ocean,,,,,"(13.581921, -38.320312)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Cloudy, windy",8/6/2016,,K,1,NY,R,Y,"RW,WB",N,,Y,Cross Lake,"Cross Lake, NY",Cross Lake,"Cross Lake, NY",Rt 31,N,Recreation,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Cross Lake, NY",,,,,"(43.1256062, -76.47621329405126)",,,,"Cross Lake, NY",,,"(43.1256062, -76.47621329405126)",,
3,Wrights Landing,"Cloudy, windy",8/6/2016,,M,1,NY,L,Y,"RW,WB,DB,DRY",N,,Y,Three Rivers,"Three Rivers, NY",Not sure,Undecided,,Y,Fishing,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Three Rivers, NY",,,,,"(43.2009013, -76.277985)",,,,Undecided,,,,,
3,Wrights Landing,"Cloudy, windy",8/6/2016,,S,2,NY,R,N,"RW,DRY",N,,N,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",481,N,Recreation,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,"Oneida Lake, NY",,,"(43.200982350000004, -75.88701657633408)",,
3,Wrights Landing,"Sunny, breezy",8/7/2016,,M,2,NY,R,N,"RW,DRY",Y,EG,Y,Lake Ontario,Lake Ontario,Not sure,Undecided,,Y,Fishing,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Undecided,,,,,
3,Wrights Landing,"Sunny, breezy",8/7/2016,,M,2,NY,R,Y,"RW,DB",Y,"EL,EG,EWM",N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, breezy",8/7/2016,,M,2,NY,L,N,"RW,WB",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, breezy",8/7/2016,,M,3,MI,L,N,WB,N,,Y,Lake Michigan,Lake Michigan,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Michigan,,,,,"(43.85544805, -87.08197544082594)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, breezy",8/7/2016,,M,2,NY,R,N,None,Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Fishing," Said if they are going somewhere other than Lake Ontario, they would WB and RW",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, breezy",8/7/2016,,M,4,NY,R,Y,"RW,DB",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, breezy",8/7/2016,,M,3,PA,L,N,"RW,DB,DRY",Y,"EG,EWM",Y,Lake Ontario,Lake Ontario,Lake in Pennsylvania,Pennsylvania,,Y,Fishing,,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Pennsylvania,,,"(40.9699889, -77.7278831)",,
3,Wrights Landing,"Sunny, breezy",8/7/2016,,M,3,NY,L,N,"RW,DB",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, breezy",8/7/2016,,M,6,VT,L,N,"RW,DB,DRY",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
3,Wrights Landing,"Sunny, breezy",8/7/2016,,S,2,NY,R,N,None,Y,"EG,EWM",N,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",481,N,Recreation,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)","Oneida Lake, NY",,,,,"(43.200982350000004, -75.88701657633408)",,,,"Oneida Lake, NY",,,"(43.200982350000004, -75.88701657633408)",,
3,Wrights Landing,"Cloudy, windy",8/10/2016,,PWC,3,NY,L,N,"RW,DRY",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"(43.463814850000006, -76.51876930187919)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
